gene_id	group	label	orthogroup	is_wgd	is_duplicate	is_singleton	family_size	dup_mode	function_class	age
g001795	crop2	0	OG01240	0	1	0	6	tandem	defense	2
g001796	crop2	0	OG01234	0	1	0	10	transposed	transporter	1
g001797	crop2	0	OG01235	0	1	0	5	proximal	enzyme	4
g001798	crop2	0	OG01313	1	1	0	10	wgd	kinase	3
g001799	crop2	0	OG01108	0	1	0	10	tandem	TF	1
g001800	crop2	0	OG01105	0	1	0	8	dispersed	kinase	1
g001801	crop2	0	OG01018	0	1	0	6	tandem	defense	2
g001802	crop2	0	OG01078	0	1	0	9	dispersed	TF	2
g001803	crop2	0	OG01160	0	1	0	2	transposed	defense	4
g001804	crop2	0	OG01104	1	1	0	11	wgd	enzyme	2
g001805	crop2	0	OG01126	0	1	0	5	dispersed	enzyme	2
g001806	crop2	0	OG01354	0	1	0	10	transposed	enzyme	3
g001807	crop2	0	OG01164	0	1	0	2	dispersed	enzyme	1
g001808	crop2	0	OG01239	0	1	0	3	proximal	defense	3
g001809	crop2	0	OG01360	0	1	0	4	transposed	hormone	4
g001810	crop2	0	OG01350	0	1	0	2	dispersed	TF	2
g001811	crop2	0	OG01311	0	1	0	9	tandem	enzyme	3
g001812	crop2	0	OG01203	0	1	0	10	transposed	kinase	1
g001813	crop2	0	OG01346	1	1	0	8	wgd	TF	2
g001814	crop2	0	OG01210	0	1	0	8	transposed	transporter	1
g001815	crop2	0	OG01178	0	1	0	11	tandem	enzyme	2
g001816	crop2	0	OG01163	0	1	0	5	tandem	defense	4
g001817	crop2	0	OG01169	1	1	0	6	wgd	other	4
g001818	crop2	0	OG01388	0	1	0	4	dispersed	hormone	4
g001819	crop2	0	OG01331	0	1	0	8	tandem	enzyme	3
g001820	crop2	0	OG01244	1	1	0	11	wgd	hormone	2
g001821	crop2	0	OG01148	1	1	0	3	wgd	TF	3
g001822	crop2	0	OG01039	0	1	0	8	proximal	transporter	4
g001823	crop2	0	OG01389	0	1	0	8	proximal	other	1
g001824	crop2	0	OG01313	1	1	0	9	wgd	hormone	4
g001825	crop2	0	OG01309	0	1	0	4	proximal	defense	4
g001826	crop2	0	OG01184	0	1	0	9	dispersed	enzyme	2
g001827	crop2	0	OG01239	0	0	1	1	singleton	other	2
g001828	crop2	0	OG01060	1	1	0	5	wgd	TF	1
g001829	crop2	0	OG01017	1	1	0	10	wgd	enzyme	2
g001830	crop2	0	OG01279	0	1	0	11	proximal	other	1
g001831	crop2	0	OG01277	0	1	0	3	dispersed	hormone	3
g001832	crop2	0	OG01173	0	1	0	6	transposed	kinase	3
g001833	crop2	0	OG01188	0	1	0	8	transposed	defense	1
g001834	crop2	0	OG01377	0	1	0	10	tandem	defense	1
g001835	crop2	0	OG01162	0	0	1	1	singleton	TF	4
g001836	crop2	0	OG01377	0	1	0	8	tandem	hormone	1
g001837	crop2	0	OG01311	0	0	1	1	singleton	hormone	1
g001838	crop2	0	OG01227	0	0	1	1	singleton	other	4
g001839	crop2	0	OG01170	0	1	0	4	proximal	defense	4
g001840	crop2	0	OG01251	0	1	0	11	tandem	enzyme	4
g001841	crop2	0	OG01028	0	1	0	2	dispersed	other	3
g001842	crop2	0	OG01238	0	1	0	8	transposed	enzyme	3
g001843	crop2	0	OG01076	0	1	0	8	tandem	enzyme	4
g001844	crop2	0	OG01359	0	1	0	10	tandem	defense	1
g001845	crop2	0	OG01122	0	1	0	10	dispersed	defense	1
g001846	crop2	0	OG01065	0	1	0	4	transposed	enzyme	3
g001847	crop2	0	OG01048	0	1	0	2	tandem	enzyme	3
g001848	crop2	0	OG01019	0	0	1	1	singleton	enzyme	3
g001849	crop2	0	OG01233	0	1	0	11	tandem	hormone	1
g001850	crop2	0	OG01238	0	1	0	3	tandem	hormone	3
g001851	crop2	0	OG01179	0	1	0	10	tandem	kinase	2
g001852	crop2	0	OG01117	0	1	0	6	tandem	other	3
g001853	crop2	0	OG01155	1	1	0	7	wgd	defense	4
g001854	crop2	0	OG01394	1	1	0	4	wgd	kinase	4
g001855	crop2	0	OG01396	0	1	0	10	dispersed	defense	1
g001856	crop2	0	OG01058	0	1	0	9	transposed	transporter	1
g001857	crop2	0	OG01121	0	0	1	1	singleton	hormone	2
g001858	crop2	0	OG01199	0	1	0	7	transposed	other	3
g001859	crop2	0	OG01279	0	1	0	10	transposed	enzyme	2
g001860	crop2	0	OG01333	0	1	0	11	dispersed	enzyme	1
g001861	crop2	0	OG01317	0	1	0	3	tandem	kinase	4
g001862	crop2	0	OG01133	0	1	0	6	proximal	enzyme	2
g001863	crop2	1	OG01226	1	1	0	3	wgd	TF	2
g001864	crop2	0	OG01282	0	1	0	9	tandem	hormone	3
g001865	crop2	0	OG01028	0	1	0	5	tandem	defense	3
g001866	crop2	0	OG01128	1	1	0	10	wgd	hormone	1
g001867	crop2	0	OG01028	0	1	0	11	transposed	other	1
g001868	crop2	0	OG01144	0	1	0	10	tandem	defense	1
g001869	crop2	0	OG01363	1	1	0	3	wgd	transporter	4
g001870	crop2	0	OG01059	1	1	0	7	wgd	transporter	1
g001871	crop2	0	OG01160	0	1	0	9	proximal	TF	2
g001872	crop2	0	OG01348	1	1	0	10	wgd	hormone	1
g001873	crop2	0	OG01107	0	1	0	7	dispersed	other	4
g001874	crop2	0	OG01378	1	1	0	7	wgd	TF	2
g001875	crop2	0	OG01050	0	1	0	11	dispersed	kinase	1
g001876	crop2	0	OG01189	0	1	0	4	dispersed	transporter	2
g001877	crop2	0	OG01167	0	1	0	3	transposed	transporter	4
g001878	crop2	0	OG01230	0	1	0	4	dispersed	other	3
g001879	crop2	0	OG01265	0	1	0	9	dispersed	kinase	2
g001880	crop2	0	OG01185	0	1	0	6	tandem	defense	1
g001881	crop2	0	OG01203	1	1	0	6	wgd	enzyme	2
g001882	crop2	0	OG01326	1	1	0	3	wgd	TF	2
g001883	crop2	0	OG01263	0	1	0	3	tandem	kinase	1
g001884	crop2	0	OG01088	1	1	0	3	wgd	enzyme	4
g001885	crop2	0	OG01210	1	1	0	8	wgd	transporter	1
g001886	crop2	0	OG01177	0	1	0	4	transposed	other	4
g001887	crop2	0	OG01012	0	1	0	6	proximal	enzyme	1
g001888	crop2	0	OG01238	0	1	0	3	transposed	defense	1
g001889	crop2	0	OG01135	1	1	0	10	wgd	TF	2
g001890	crop2	0	OG01327	1	1	0	4	wgd	other	3
g001891	crop2	0	OG01234	1	1	0	3	wgd	hormone	2
g001892	crop2	0	OG01312	0	1	0	11	transposed	defense	3
g001893	crop2	0	OG01106	0	1	0	7	proximal	other	1
g001894	crop2	0	OG01057	0	1	0	5	tandem	other	4
g001895	crop2	0	OG01165	0	1	0	6	transposed	defense	4
g001896	crop2	0	OG01381	0	1	0	8	dispersed	defense	1
g001897	crop2	0	OG01074	0	1	0	3	proximal	defense	3
g001898	crop2	0	OG01101	0	1	0	11	dispersed	other	1
g001899	crop2	0	OG01124	0	1	0	11	transposed	transporter	4
g001900	crop2	0	OG01345	0	1	0	8	tandem	enzyme	1
g001901	crop2	0	OG01061	0	1	0	7	dispersed	other	2
g001902	crop2	0	OG01397	1	1	0	5	wgd	transporter	2
g001903	crop2	0	OG01062	0	0	1	1	singleton	defense	3
g001904	crop2	0	OG01115	0	1	0	9	tandem	defense	2
g001905	crop2	0	OG01334	1	1	0	2	wgd	TF	1
g001906	crop2	0	OG01320	0	1	0	6	transposed	TF	1
g001907	crop2	0	OG01310	0	1	0	11	dispersed	TF	1
g001908	crop2	0	OG01260	0	1	0	9	dispersed	other	3
g001909	crop2	0	OG01312	0	1	0	3	transposed	transporter	1
g001910	crop2	0	OG01019	1	1	0	3	wgd	TF	1
g001911	crop2	0	OG01344	1	1	0	5	wgd	hormone	3
g001912	crop2	0	OG01256	0	0	1	1	singleton	transporter	4
g001913	crop2	0	OG01064	0	1	0	5	transposed	enzyme	4
g001914	crop2	0	OG01307	1	1	0	9	wgd	TF	3
g001915	crop2	0	OG01366	1	1	0	11	wgd	TF	3
g001916	crop2	0	OG01396	0	1	0	11	dispersed	transporter	3
g001917	crop2	0	OG01145	0	0	1	1	singleton	hormone	3
g001918	crop2	0	OG01019	0	0	1	1	singleton	enzyme	3
g001919	crop2	0	OG01132	0	1	0	11	tandem	other	1
g001920	crop2	0	OG01283	0	0	1	1	singleton	transporter	1
g001921	crop2	0	OG01113	0	1	0	11	transposed	defense	4
g001922	crop2	0	OG01318	0	0	1	1	singleton	defense	3
g001923	crop2	0	OG01051	1	1	0	8	wgd	hormone	1
g001924	crop2	0	OG01077	0	1	0	6	tandem	enzyme	2
g001925	crop2	0	OG01240	0	1	0	4	tandem	other	1
g001926	crop2	0	OG01129	1	1	0	11	wgd	hormone	2
g001927	crop2	0	OG01352	0	1	0	5	transposed	defense	2
g001928	crop2	0	OG01174	0	1	0	9	tandem	defense	4
g001929	crop2	0	OG01271	1	1	0	11	wgd	hormone	3
g001930	crop2	0	OG01123	1	1	0	4	wgd	other	1
g001931	crop2	0	OG01090	0	1	0	9	dispersed	other	2
g001932	crop2	0	OG01156	0	1	0	10	tandem	enzyme	1
g001933	crop2	0	OG01281	0	0	1	1	singleton	other	4
g001934	crop2	0	OG01114	0	1	0	4	dispersed	TF	1
g001935	crop2	0	OG01076	0	1	0	4	dispersed	other	4
g001936	crop2	0	OG01136	1	1	0	4	wgd	TF	1
g001937	crop2	0	OG01028	0	1	0	3	dispersed	other	1
g001938	crop2	0	OG01266	0	1	0	4	tandem	defense	2
g001939	crop2	0	OG01227	1	1	0	2	wgd	other	2
g001940	crop2	0	OG01396	0	1	0	6	transposed	other	4
g001941	crop2	0	OG01188	1	1	0	4	wgd	TF	1
g001942	crop2	0	OG01360	0	1	0	2	transposed	kinase	1
g001943	crop2	0	OG01157	1	1	0	3	wgd	hormone	1
g001944	crop2	0	OG01301	0	1	0	4	dispersed	kinase	3
g001945	crop2	0	OG01302	0	1	0	7	transposed	transporter	1
g001946	crop2	0	OG01166	1	1	0	3	wgd	hormone	1
g001947	crop2	0	OG01189	0	1	0	10	transposed	transporter	1
g001948	crop2	0	OG01182	0	1	0	9	dispersed	hormone	1
g001949	crop2	0	OG01293	1	1	0	7	wgd	kinase	3
g001950	crop2	0	OG01363	0	1	0	9	dispersed	defense	3
g001951	crop2	0	OG01389	1	1	0	3	wgd	TF	1
g001952	crop2	0	OG01075	0	1	0	8	transposed	enzyme	2
g001953	crop2	0	OG01012	0	1	0	11	transposed	enzyme	3
g001954	crop2	0	OG01057	1	1	0	7	wgd	kinase	2
g001955	crop2	0	OG01382	1	1	0	5	wgd	transporter	4
g001956	crop2	0	OG01220	1	1	0	8	wgd	TF	1
g001957	crop2	0	OG01149	0	1	0	3	transposed	other	1
g001958	crop2	0	OG01109	0	1	0	4	proximal	defense	2
g001959	crop2	0	OG01040	1	1	0	11	wgd	TF	2
g001960	crop2	0	OG01103	0	0	1	1	singleton	transporter	3
g001961	crop2	0	OG01244	0	1	0	4	tandem	other	3
g001962	crop2	0	OG01336	0	1	0	2	proximal	kinase	3
g001963	crop2	0	OG01113	0	1	0	5	transposed	transporter	1
g001964	crop2	0	OG01153	0	1	0	9	tandem	TF	1
g001965	crop2	0	OG01274	0	1	0	3	tandem	other	3
g001966	crop2	0	OG01045	0	1	0	2	tandem	other	3
g001967	crop2	0	OG01032	0	1	0	11	tandem	enzyme	4
g001968	crop2	0	OG01007	0	1	0	4	transposed	enzyme	4
g001969	crop2	0	OG01304	0	1	0	7	dispersed	kinase	2
g001970	crop2	0	OG01034	0	1	0	7	dispersed	TF	1
g001971	crop2	0	OG01262	0	1	0	7	dispersed	enzyme	4
g001972	crop2	0	OG01382	0	1	0	9	transposed	enzyme	2
g001973	crop2	0	OG01294	1	1	0	2	wgd	other	2
g001974	crop2	0	OG01252	0	1	0	7	transposed	kinase	4
g001975	crop2	0	OG01199	0	1	0	9	proximal	enzyme	3
g001976	crop2	0	OG01358	0	1	0	6	dispersed	TF	1
g001977	crop2	0	OG01104	0	1	0	9	transposed	TF	3
g001978	crop2	0	OG01011	0	0	1	1	singleton	TF	2
g001979	crop2	0	OG01167	1	1	0	5	wgd	other	1
g001980	crop2	0	OG01347	0	1	0	10	dispersed	other	4
g001981	crop2	0	OG01029	1	1	0	8	wgd	other	4
g001982	crop2	0	OG01124	0	0	1	1	singleton	hormone	3
g001983	crop2	0	OG01104	0	1	0	8	tandem	other	4
g001984	crop2	0	OG01228	0	1	0	4	dispersed	defense	4
g001985	crop2	0	OG01270	1	1	0	9	wgd	TF	3
g001986	crop2	0	OG01031	0	1	0	7	transposed	kinase	4
g001987	crop2	0	OG01324	1	1	0	10	wgd	other	2
g001988	crop2	0	OG01046	0	1	0	6	tandem	transporter	3
g001989	crop2	0	OG01062	1	1	0	2	wgd	TF	1
g001990	crop2	0	OG01394	1	1	0	7	wgd	transporter	3
g001991	crop2	0	OG01091	0	0	1	1	singleton	transporter	4
g001992	crop2	0	OG01279	1	1	0	7	wgd	other	4
g001993	crop2	0	OG01111	1	1	0	3	wgd	TF	3
g001994	crop2	0	OG01304	0	1	0	4	dispersed	hormone	4
g001995	crop2	0	OG01190	0	1	0	5	transposed	transporter	4
g001996	crop2	0	OG01397	0	1	0	2	transposed	enzyme	2
g001997	crop2	0	OG01148	1	1	0	4	wgd	kinase	2
g001998	crop2	0	OG01064	0	1	0	4	dispersed	other	1
g001999	crop2	0	OG01335	0	1	0	9	proximal	enzyme	4
g002000	crop2	0	OG01021	0	1	0	7	transposed	other	2
g002001	crop2	0	OG01195	0	1	0	5	transposed	hormone	2
g002002	crop2	0	OG01090	0	1	0	3	transposed	defense	2
g002003	crop2	0	OG01086	0	1	0	6	tandem	enzyme	2
g002004	crop2	0	OG01267	1	1	0	4	wgd	kinase	1
g002005	crop2	0	OG01322	1	1	0	8	wgd	TF	1
g002006	crop2	0	OG01049	0	1	0	4	transposed	hormone	3
g002007	crop2	0	OG01155	1	1	0	3	wgd	transporter	2
g002008	crop2	0	OG01086	0	1	0	4	transposed	TF	2
g002009	crop2	0	OG01345	0	1	0	11	proximal	defense	1
g002010	crop2	0	OG01017	0	1	0	8	transposed	transporter	2
g002011	crop2	1	OG01015	1	1	0	9	wgd	other	4
g002012	crop2	0	OG01163	0	1	0	3	dispersed	kinase	1
g002013	crop2	0	OG01364	0	1	0	6	tandem	defense	2
g002014	crop2	0	OG01384	0	1	0	7	transposed	enzyme	4
g002015	crop2	0	OG01305	0	1	0	10	transposed	TF	2
g002016	crop2	0	OG01006	0	1	0	4	transposed	kinase	4
g002017	crop2	0	OG01257	0	1	0	7	transposed	enzyme	2
g002018	crop2	0	OG01041	0	1	0	9	dispersed	enzyme	1
g002019	crop2	0	OG01302	0	1	0	6	proximal	enzyme	3
g002020	crop2	0	OG01116	1	1	0	11	wgd	TF	2
g002021	crop2	0	OG01190	0	1	0	3	transposed	enzyme	2
g002022	crop2	0	OG01137	0	1	0	11	tandem	other	3
g002023	crop2	0	OG01378	0	1	0	9	transposed	defense	1
g002024	crop2	0	OG01246	0	1	0	9	tandem	enzyme	3
g002025	crop2	0	OG01299	0	1	0	8	dispersed	hormone	2
g002026	crop2	0	OG01329	1	1	0	8	wgd	other	4
g002027	crop2	0	OG01151	0	1	0	5	transposed	transporter	4
g002028	crop2	0	OG01340	0	1	0	10	dispersed	hormone	4
g002029	crop2	0	OG01109	1	1	0	4	wgd	other	2
g002030	crop2	0	OG01058	1	1	0	4	wgd	defense	4
g002031	crop2	0	OG01098	0	1	0	8	proximal	defense	1
g002032	crop2	0	OG01116	0	1	0	9	tandem	kinase	4
g002033	crop2	0	OG01129	1	1	0	9	wgd	TF	1
g002034	crop2	0	OG01167	0	1	0	6	dispersed	defense	1
g002035	crop2	0	OG01168	0	1	0	6	transposed	transporter	2
g002036	crop2	0	OG01058	0	1	0	10	dispersed	other	1
g002037	crop2	0	OG01220	0	1	0	8	transposed	kinase	3
g002038	crop2	0	OG01273	1	1	0	8	wgd	hormone	3
g002039	crop2	0	OG01018	1	1	0	9	wgd	kinase	3
g002040	crop2	0	OG01374	1	1	0	3	wgd	kinase	3
g002041	crop2	0	OG01051	0	1	0	6	tandem	defense	4
g002042	crop2	0	OG01119	0	1	0	4	dispersed	enzyme	2
g002043	crop2	0	OG01293	0	1	0	8	transposed	kinase	2
g002044	crop2	0	OG01182	1	1	0	5	wgd	transporter	2
g002045	crop2	0	OG01223	1	1	0	10	wgd	other	1
g002046	crop2	0	OG01032	1	1	0	7	wgd	transporter	1
g002047	crop2	1	OG01164	0	0	1	1	singleton	transporter	2
g002048	crop2	0	OG01169	0	1	0	4	dispersed	transporter	4
g002049	crop2	0	OG01094	0	1	0	2	tandem	other	4
g002050	crop2	0	OG01261	1	1	0	10	wgd	TF	4
g002051	crop2	0	OG01188	1	1	0	6	wgd	other	1
g002052	crop2	0	OG01132	0	1	0	9	transposed	other	3
g002053	crop2	0	OG01135	1	1	0	9	wgd	hormone	4
g002054	crop2	0	OG01061	1	1	0	11	wgd	TF	3
g002055	crop2	0	OG01101	0	1	0	4	proximal	enzyme	4
g002056	crop2	0	OG01244	0	0	1	1	singleton	TF	1
g002057	crop2	0	OG01399	0	1	0	9	transposed	enzyme	2
g002058	crop2	0	OG01169	0	0	1	1	singleton	TF	1
g002059	crop2	0	OG01187	0	1	0	9	transposed	defense	1
g002060	crop2	0	OG01398	0	1	0	10	tandem	defense	4
g002061	crop2	0	OG01275	0	1	0	4	tandem	kinase	3
g002062	crop2	0	OG01113	1	1	0	4	wgd	enzyme	3
g002063	crop2	0	OG01170	0	1	0	10	tandem	enzyme	2
g002064	crop2	0	OG01058	0	1	0	9	transposed	other	2
g002065	crop2	0	OG01370	1	1	0	2	wgd	TF	4
g002066	crop2	0	OG01122	0	1	0	6	tandem	kinase	4
g002067	crop2	0	OG01209	1	1	0	8	wgd	hormone	4
g002068	crop2	0	OG01198	0	1	0	11	transposed	enzyme	1
g002069	crop2	0	OG01262	1	1	0	11	wgd	transporter	4
g002070	crop2	0	OG01035	1	1	0	10	wgd	kinase	3
g002071	crop2	0	OG01180	0	1	0	3	tandem	transporter	4
g002072	crop2	0	OG01091	0	1	0	4	proximal	transporter	2
g002073	crop2	0	OG01172	0	1	0	4	dispersed	kinase	1
g002074	crop2	0	OG01229	0	1	0	11	dispersed	other	4
g002075	crop2	0	OG01349	1	1	0	11	wgd	defense	3
g002076	crop2	0	OG01147	0	1	0	2	transposed	kinase	3
g002077	crop2	0	OG01380	0	1	0	10	transposed	kinase	3
g002078	crop2	0	OG01303	1	1	0	2	wgd	TF	4
g002079	crop2	0	OG01230	0	1	0	11	transposed	TF	2
g002080	crop2	0	OG01345	0	1	0	11	tandem	other	1
g002081	crop2	0	OG01273	1	1	0	4	wgd	TF	2
g002082	crop2	0	OG01398	1	1	0	10	wgd	TF	2
g002083	crop2	0	OG01397	1	1	0	9	wgd	TF	1
g002084	crop2	1	OG01319	1	1	0	10	wgd	TF	2
g002085	crop2	0	OG01362	0	0	1	1	singleton	hormone	3
g002086	crop2	0	OG01254	1	1	0	4	wgd	TF	1
g002087	crop2	0	OG01380	0	1	0	8	dispersed	kinase	2
g002088	crop2	0	OG01155	0	1	0	6	tandem	enzyme	3
g002089	crop2	0	OG01232	0	0	1	1	singleton	other	2
g002090	crop2	0	OG01313	0	0	1	1	singleton	other	3
g002091	crop2	0	OG01352	1	1	0	5	wgd	enzyme	2
g002092	crop2	0	OG01143	1	1	0	8	wgd	TF	3
g002093	crop2	0	OG01266	0	1	0	6	dispersed	other	4
g002094	crop2	0	OG01214	0	1	0	5	dispersed	other	1
g002095	crop2	0	OG01330	0	1	0	9	dispersed	transporter	3
g002096	crop2	0	OG01026	1	1	0	2	wgd	kinase	3
g002097	crop2	0	OG01070	0	1	0	9	dispersed	transporter	2
g002098	crop2	0	OG01137	0	1	0	4	tandem	other	1
g002099	crop2	0	OG01336	1	1	0	4	wgd	TF	3
g002100	crop2	0	OG01247	0	1	0	4	transposed	other	2
g002101	crop2	0	OG01346	0	1	0	11	proximal	kinase	1
g002102	crop2	0	OG01183	0	1	0	7	tandem	enzyme	1
g002103	crop2	0	OG01302	0	1	0	5	tandem	transporter	2
g002104	crop2	0	OG01379	0	1	0	7	proximal	TF	4
g002105	crop2	0	OG01085	0	0	1	1	singleton	other	4
g002106	crop2	0	OG01046	1	1	0	4	wgd	enzyme	2
g002107	crop2	0	OG01307	0	1	0	11	proximal	enzyme	3
g002108	crop2	0	OG01174	0	1	0	6	dispersed	other	1
g002109	crop2	0	OG01252	1	1	0	7	wgd	enzyme	3
g002110	crop2	0	OG01048	0	1	0	11	tandem	other	2
g002111	crop2	0	OG01290	0	1	0	3	proximal	defense	3
g002112	crop2	0	OG01241	1	1	0	8	wgd	hormone	4
g002113	crop2	0	OG01113	0	1	0	2	dispersed	kinase	2
g002114	crop2	0	OG01280	0	1	0	8	dispersed	kinase	3
g002115	crop2	0	OG01318	1	1	0	5	wgd	transporter	3
g002116	crop2	0	OG01225	0	1	0	11	tandem	transporter	1
g002117	crop2	0	OG01281	0	1	0	8	transposed	hormone	4
g002118	crop2	0	OG01255	0	1	0	2	proximal	enzyme	3
g002119	crop2	0	OG01106	0	0	1	1	singleton	enzyme	1
g002120	crop2	0	OG01102	0	1	0	4	proximal	enzyme	2
g002121	crop2	0	OG01153	1	1	0	2	wgd	TF	4
g002122	crop2	0	OG01357	0	1	0	7	transposed	other	4
g002123	crop2	0	OG01312	0	1	0	7	tandem	other	2
g002124	crop2	0	OG01098	0	1	0	9	transposed	other	3
g002125	crop2	0	OG01095	0	1	0	5	dispersed	other	1
g002126	crop2	0	OG01204	1	1	0	4	wgd	TF	2
g002127	crop2	0	OG01149	1	1	0	6	wgd	enzyme	2
g002128	crop2	0	OG01201	1	1	0	2	wgd	TF	3
g002129	crop2	0	OG01108	1	1	0	4	wgd	kinase	4
g002130	crop2	0	OG01236	1	1	0	8	wgd	TF	2
g002131	crop2	0	OG01239	1	1	0	11	wgd	hormone	2
g002132	crop2	0	OG01242	1	1	0	2	wgd	other	1
g002133	crop2	0	OG01247	0	1	0	9	transposed	hormone	3
g002134	crop2	0	OG01344	0	1	0	4	tandem	TF	3
g002135	crop2	0	OG01054	0	1	0	3	tandem	defense	3
g002136	crop2	0	OG01156	0	1	0	5	transposed	enzyme	4
g002137	crop2	0	OG01201	0	0	1	1	singleton	other	4
g002138	crop2	0	OG01284	1	1	0	2	wgd	other	1
g002139	crop2	0	OG01198	0	1	0	11	dispersed	hormone	2
g002140	crop2	0	OG01192	0	1	0	7	dispersed	enzyme	4
g002141	crop2	0	OG01028	0	1	0	3	transposed	transporter	1
g002142	crop2	0	OG01196	0	1	0	6	transposed	kinase	3
g002143	crop2	0	OG01277	1	1	0	4	wgd	transporter	2
g002144	crop2	0	OG01379	0	1	0	11	dispersed	enzyme	2
g002145	crop2	0	OG01304	1	1	0	9	wgd	TF	1
g002146	crop2	0	OG01098	0	1	0	11	dispersed	enzyme	2
g002147	crop2	0	OG01399	1	1	0	2	wgd	TF	2
g002148	crop2	0	OG01386	0	1	0	10	transposed	enzyme	3
g002149	crop2	0	OG01218	0	1	0	8	dispersed	enzyme	3
g002150	crop2	0	OG01386	1	1	0	2	wgd	kinase	2
g002151	crop2	0	OG01375	0	1	0	11	transposed	defense	2
g002152	crop2	0	OG01138	0	1	0	5	transposed	kinase	1
g002153	crop2	0	OG01304	0	1	0	2	transposed	TF	3
g002154	crop2	0	OG01373	0	0	1	1	singleton	TF	1
g002155	crop2	0	OG01213	1	1	0	4	wgd	hormone	3
g002156	crop2	0	OG01288	0	1	0	2	transposed	other	4
g002157	crop2	0	OG01126	1	1	0	5	wgd	other	1
g002158	crop2	0	OG01049	0	1	0	4	dispersed	other	3
g002159	crop2	0	OG01323	1	1	0	4	wgd	transporter	2
g002160	crop2	0	OG01299	0	1	0	3	proximal	enzyme	2
g002161	crop2	0	OG01042	0	1	0	4	dispersed	kinase	3
g002162	crop2	0	OG01044	0	1	0	4	proximal	defense	3
g002163	crop2	0	OG01188	0	1	0	10	tandem	defense	2
g002164	crop2	0	OG01203	1	1	0	11	wgd	kinase	4
g002165	crop2	0	OG01326	0	1	0	3	tandem	other	2
g002166	crop2	0	OG01180	1	1	0	4	wgd	transporter	2
g002167	crop2	0	OG01243	0	1	0	3	tandem	kinase	4
g002168	crop2	0	OG01265	0	1	0	2	transposed	enzyme	1
g002169	crop2	0	OG01248	1	1	0	6	wgd	kinase	2
g002170	crop2	0	OG01033	0	1	0	3	proximal	transporter	3
g002171	crop2	0	OG01138	1	1	0	5	wgd	kinase	4
g002172	crop2	0	OG01222	0	0	1	1	singleton	other	2
g002173	crop2	0	OG01137	1	1	0	5	wgd	TF	2
g002174	crop2	0	OG01370	1	1	0	3	wgd	other	3
g002175	crop2	0	OG01068	0	1	0	10	transposed	enzyme	1
g002176	crop2	0	OG01196	0	1	0	3	transposed	other	2
g002177	crop2	0	OG01023	0	1	0	10	dispersed	defense	4
g002178	crop2	0	OG01269	0	1	0	5	transposed	enzyme	3
g002179	crop2	0	OG01277	1	1	0	6	wgd	hormone	2
g002180	crop2	0	OG01156	0	1	0	5	transposed	other	4
g002181	crop2	0	OG01148	0	1	0	2	transposed	kinase	4
g002182	crop2	0	OG01081	0	1	0	7	transposed	other	2
g002183	crop2	0	OG01085	1	1	0	5	wgd	transporter	4
g002184	crop2	1	OG01280	1	1	0	5	wgd	hormone	1
g002185	crop2	0	OG01222	0	0	1	1	singleton	other	1
g002186	crop2	0	OG01248	1	1	0	8	wgd	enzyme	1
g002187	crop2	0	OG01252	0	1	0	5	proximal	defense	1
g002188	crop2	0	OG01210	1	1	0	3	wgd	other	1
g002189	crop2	0	OG01109	0	1	0	10	proximal	other	1
g002190	crop2	0	OG01215	0	1	0	2	transposed	transporter	4
g002191	crop2	0	OG01117	0	1	0	6	transposed	enzyme	4
g002192	crop2	0	OG01267	0	1	0	8	tandem	enzyme	1
g002193	crop2	0	OG01202	0	1	0	9	dispersed	other	1
g002194	crop2	0	OG01131	0	1	0	6	dispersed	other	4
g002195	crop2	0	OG01297	0	1	0	11	transposed	enzyme	4
g002196	crop2	0	OG01362	0	1	0	8	transposed	other	2
g002197	crop2	0	OG01104	0	1	0	6	proximal	enzyme	1
g002198	crop2	0	OG01225	1	1	0	7	wgd	hormone	2
g002199	crop2	0	OG01396	0	1	0	5	proximal	enzyme	2
g002200	crop2	0	OG01245	0	0	1	1	singleton	defense	1
g002201	crop2	0	OG01229	0	1	0	5	dispersed	defense	1
g002202	crop2	0	OG01160	1	1	0	9	wgd	defense	2
g002203	crop2	0	OG01200	0	1	0	3	proximal	transporter	3
g002204	crop2	0	OG01376	0	1	0	10	dispersed	enzyme	2
g002205	crop2	0	OG01043	0	1	0	10	proximal	enzyme	4
g002206	crop2	0	OG01330	0	1	0	7	dispersed	TF	3
g002207	crop2	0	OG01260	1	1	0	7	wgd	other	2
g002208	crop2	0	OG01199	0	1	0	4	dispersed	TF	3
g002209	crop2	0	OG01290	0	0	1	1	singleton	transporter	3
g002210	crop2	0	OG01383	1	1	0	7	wgd	defense	1
g002211	crop2	0	OG01236	0	1	0	7	tandem	enzyme	2
g002212	crop2	0	OG01041	0	0	1	1	singleton	TF	2
g002213	crop2	0	OG01187	0	1	0	4	tandem	defense	3
g002214	crop2	0	OG01035	0	1	0	10	transposed	transporter	3
g002215	crop2	0	OG01018	1	1	0	5	wgd	TF	4
g002216	crop2	0	OG01045	0	1	0	5	dispersed	enzyme	1
g002217	crop2	0	OG01302	0	1	0	5	transposed	hormone	4
g002218	crop2	0	OG01278	0	1	0	6	transposed	enzyme	3
g002219	crop2	0	OG01060	0	0	1	1	singleton	other	2
g002220	crop2	0	OG01275	0	1	0	4	tandem	transporter	2
